News_content,scores,wordList
"President Trump’s former lawyer, Michael D. Cohen, discussed possible irregularities at the Trump Organization. He wants a reduced prison sentence.",-0.4588,"['president', 'trump', 'former', 'lawyer', 'michael', 'cohen', 'discussed', 'possible', 'irregularity', 'trump', 'organization', 'want', 'reduced', 'prison', 'sentence']"
"By Ben Protess, William K. Rashbaum and Maggie Haberman",0.0,"['ben', 'protess', 'william', 'rashbaum', 'maggie', 'haberman']"
"The actors and friends Damon Daunno and Amber Gray shared the stage in both “Oklahoma!” and “Hadestown.” For the big move, something had to give.",0.6996,"['actor', 'friend', 'damon', 'daunno', 'amber', 'gray', 'shared', 'stage', 'oklahoma', 'big', 'move', 'something', 'give']"
By Michael Paulson,0.0,"['michael', 'paulson']"
Friday: There were only six tickets issued for “sex in park” last year.,0.0,"['friday', 'six', 'ticket', 'issued', 'sex', 'park', 'last']"
By Azi Paybarah,0.0,"['azi', 'paybarah']"
"A decade ago, New York City police officers handed out hundreds of tickets for “sex in park.” Last year, they wrote six.",0.0,"['decade', 'ago', 'city', 'police', 'officer', 'handed', 'hundred', 'ticket', 'sex', 'last', 'wrote', 'six']"
By J. David Goodman,0.0,"['david', 'goodman']"
"Wage-theft cases are notoriously hard to prove, and they almost never pay out. But for some of the most marginalized laborers in the city, justice was served.",0.462,"['case', 'notoriously', 'hard', 'prove', 'almost', 'never', 'pay', 'marginalized', 'laborer', 'city', 'justice', 'served']"
By Tracy Tullis,0.0,"['tracy', 'tullis']"
Advertisement,0.0,[]
Advertisement,0.0,[]
Advertisement,0.0,[]
Supported by,0.3182,['supported']
"As a devastating disease afflicts the country’s swine, companies are scrambling to roll out facial and voice recognition and other unproven ways to save them.",-0.2732,"['devastating', 'disease', 'afflicts', 'country', 'swine', 'company', 'scrambling', 'roll', 'facial', 'voice', 'recognition', 'unproven', 'way', 'save']"
By Sui-Lee Wee and Elsie Chen,0.0,"['wee', 'elsie', 'chen']"
"Behind the scenes, businesspeople worry that Beijing has become more interested in solidifying its control over people’s lives than promoting economic growth.",0.6361,"['behind', 'scene', 'businesspeople', 'worry', 'beijing', 'become', 'interested', 'solidifying', 'control', 'people', 'life', 'promoting', 'economic', 'growth']"
By Li Yuan,0.0,"['li', 'yuan']"
"I couldn’t read a book, watch a full-length movie or sustain a long conversation. Late last year, I decided enough was enough.",0.0,"['read', 'book', 'watch', 'movie', 'sustain', 'long', 'conversation', 'late', 'last', 'decided', 'enough', 'enough']"
By Kevin Roose,0.0,"['kevin', 'roose']"
The market rout late last year and losses at Kraft Heinz hurt Berkshire’s profits. Mr. Buffett also talked about his appetite for huge deals and the U.S. budget deficit.,-0.5574,"['market', 'rout', 'late', 'last', 'loss', 'kraft', 'heinz', 'hurt', 'berkshire', 'profit', 'buffett', 'also', 'talked', 'appetite', 'huge', 'deal', 'budget', 'deficit']"
"By Peter Eavis, Stephen Grocer and Jaime Condliffe",0.0,"['peter', 'eavis', 'stephen', 'grocer', 'jaime', 'condliffe']"
"A rising star of the labor movement, she’s made a career of getting unruly people to do what she wants.",0.0,"['rising', 'star', 'labor', 'movement', 'made', 'career', 'getting', 'unruly', 'people', 'want']"
By Natalie Kitroeff,0.0,"['natalie', 'kitroeff']"
The mutual fund revolution unleashed by the Vanguard founder — and the lowering of fees at its heart — hasn’t just transformed investing: It is affecting the broader economy.,-0.25,"['mutual', 'fund', 'revolution', 'unleashed', 'vanguard', 'founder', 'lowering', 'fee', 'heart', 'transformed', 'investing', 'affecting', 'broader', 'economy']"
By Jeff Sommer,0.0,"['jeff', 'sommer']"
The potential bans of Huawei technology is overshadowing the mobile phone industry’s biggest annual event in Barcelona.,0.0,"['potential', 'ban', 'huawei', 'technology', 'overshadowing', 'mobile', 'phone', 'industry', 'biggest', 'annual', 'event', 'barcelona']"
By Adam Satariano,0.0,"['adam', 'satariano']"
"Start-ups are offering health care services like doctors, prescription drugs and wellness programs as fast and easy as hailing an Uber driver.",0.8885,"['offering', 'health', 'care', 'service', 'like', 'doctor', 'prescription', 'drug', 'wellness', 'program', 'fast', 'easy', 'hailing', 'uber', 'driver']"
By Janet Morrissey,0.0,"['janet', 'morrissey']"
"Plus, what a sneaker says about college sports, and questions about the next step in building wireless networks.",0.0,"['plus', 'sneaker', 'say', 'college', 'sport', 'question', 'next', 'step', 'building', 'wireless', 'network']"
By Zach Wichter,0.0,"['zach', 'wichter']"
"Nannies and housecleaners have some of the hardest, least secure jobs in the nation. Now they’re organizing to change that.",-0.2584,"['nanny', 'housecleaners', 'hardest', 'least', 'secure', 'job', 'nation', 'organizing', 'change']"
By Lauren Hilgers,0.0,"['lauren', 'hilgers']"
"These New Yorkers have been doing the same thing for 50, 60, 70 years — and love it too much to stop.",0.4588,"['yorkers', 'thing', 'year', 'love', 'much', 'stop']"
Photographs by Christopher Payne,0.0,"['photograph', 'christopher', 'payne']"
What happens when people who have trouble fitting into a traditional workplace get one designed just for them?,-0.4019,"['happens', 'people', 'trouble', 'fitting', 'traditional', 'workplace', 'get', 'designed']"
By Susan Dominus,0.0,"['susan', 'dominus']"
"From the 1970s into the ’90s, women made serious progress in the workplace. Then that progress stalled, especially at the top.",0.6771,"['woman', 'made', 'serious', 'progress', 'workplace', 'progress', 'stalled', 'especially', 'top']"
By Emily Bazelon,0.0,"['emily', 'bazelon']"
"A living wage is an antidepressant. It is a sleep aid. A diet. A stress reliever. It is a contraceptive, preventing teenage pregnancy. It prevents premature death. It shields children from neglect.",-0.7906,"['living', 'wage', 'antidepressant', 'sleep', 'aid', 'diet', 'stress', 'reliever', 'contraceptive', 'preventing', 'teenage', 'pregnancy', 'prevents', 'premature', 'death', 'shield', 'child', 'neglect']"
By Matthew Desmond,0.0,"['matthew', 'desmond']"
It’s a Sunday newsletter with essential business insights that’ll prep you for the week ahead.,0.0,"['sunday', 'newsletter', 'essential', 'business', 'insight', 'prep', 'week', 'ahead']"
Our columnist Andrew Ross Sorkin and his Times colleagues help you make sense of major business and policy headlines — and the power-brokers who shape them.,0.4019,"['columnist', 'andrew', 'ross', 'sorkin', 'colleague', 'help', 'make', 'sense', 'major', 'business', 'policy', 'headline', 'shape']"
Advertisement,0.0,[]
"A small group of well-educated professionals enjoys rising wages, while most workers toil in low-wage jobs with few chances to advance.",0.6249,"['small', 'group', 'professional', 'enjoys', 'rising', 'wage', 'worker', 'toil', 'job', 'chance', 'advance']"
By Eduardo Porter,0.0,"['eduardo', 'porter']"
"A bipartisan consensus has taken hold: After prison, nonviolent offenders should get a second chance at normal lives. But what about someone whose criminal history — and ambitions — are more extreme?",-0.802,"['bipartisan', 'consensus', 'taken', 'hold', 'prison', 'nonviolent', 'offender', 'get', 'second', 'chance', 'normal', 'life', 'someone', 'whose', 'criminal', 'history', 'ambition', 'extreme']"
By Noam Scheiber,0.0,"['noam', 'scheiber']"
I saw the greatest minds of my generation log 18-hour days — and then boast about #hustle on Instagram. When did performative workaholism become a lifestyle?,0.6369,"['saw', 'greatest', 'mind', 'generation', 'log', 'day', 'boast', 'hustle', 'instagram', 'performative', 'workaholism', 'become', 'lifestyle']"
By Erin Griffith,0.0,"['erin', 'griffith']"
"Russian meddling, data sharing, hate speech — the social network faced one scandal after another. This is how Mark Zuckerberg and Sheryl Sandberg responded.",-0.5859,"['russian', 'meddling', 'data', 'sharing', 'hate', 'speech', 'social', 'network', 'faced', 'scandal', 'another', 'mark', 'zuckerberg', 'sheryl', 'sandberg', 'responded']"
"By Sheera Frenkel, Nicholas Confessore, Cecilia Kang, Matthew Rosenberg and Jack Nicas",0.0,"['sheera', 'frenkel', 'nicholas', 'confessore', 'cecilia', 'kang', 'matthew', 'rosenberg', 'jack', 'nicas']"
"The internet giant paid Mr. Rubin $90 million and praised him, while keeping silent about a misconduct claim.",0.4939,"['internet', 'giant', 'paid', 'rubin', 'million', 'praised', 'keeping', 'silent', 'misconduct', 'claim']"
By Daisuke Wakabayashi and Katie Benner,0.0,"['daisuke', 'wakabayashi', 'katie', 'benner']"
A 10-year-old boy died on a waterslide at a Kansas water park in 2016. A judge ruled that prosecutors engaged in “grand jury abuse” and dismissed charges against those who designed it.,-0.4588,"['boy', 'died', 'waterslide', 'kansa', 'water', 'park', 'judge', 'ruled', 'prosecutor', 'engaged', 'grand', 'jury', 'abuse', 'dismissed', 'charge', 'designed']"
By Jacey Fortin,0.0,"['jacey', 'fortin']"
Garrett Morgan created an improved gas mask. Marie Van Brittan Brown patented a home security system. Lonnie Johnson dreamed up the Super Soaker.,0.886,"['garrett', 'morgan', 'created', 'improved', 'gas', 'mask', 'marie', 'van', 'brittan', 'brown', 'patented', 'security', 'system', 'lonnie', 'johnson', 'dreamed', 'super', 'soaker']"
By Claudio E. Cabrera and Julia Jacobs,0.0,"['claudio', 'cabrera', 'julia', 'jacob']"
New York City is reviewing complaints from former employees at Sharon Dorram Color at Sally Hershberger who say their hair was deemed inappropriate for work.,-0.4019,"['city', 'reviewing', 'complaint', 'former', 'employee', 'sharon', 'dorram', 'color', 'sally', 'hershberger', 'say', 'hair', 'deemed', 'inappropriate', 'work']"
By Stacey Stowe,0.0,"['stacey', 'stowe']"
"Mrs. Agnelli, descended from Neapolitan nobility, glided through the Italian aristocracy as an artist’s muse and subject of fashion-world fascination.",0.4939,"['agnelli', 'descended', 'neapolitan', 'nobility', 'glided', 'italian', 'aristocracy', 'artist', 'muse', 'fascination']"
By Bonnie Wertheim,0.0,"['bonnie', 'wertheim']"
"Multiple misleading identities, more than 100 host accounts and 18 corporations were created to run an illegal hotel business in Manhattan, according to a lawsuit filed by the city.",-0.7351,"['multiple', 'misleading', 'identity', 'host', 'account', 'corporation', 'created', 'run', 'illegal', 'hotel', 'business', 'manhattan', 'according', 'lawsuit', 'filed', 'city']"
By Luis Ferré-Sadurní,0.0,['luis']
"The digital platform is grappling with the proliferation of anti-vaccination content online, a problem also faced by Facebook, YouTube and Twitter.",-0.4019,"['digital', 'platform', 'grappling', 'proliferation', 'content', 'online', 'problem', 'also', 'faced', 'facebook', 'youtube', 'twitter']"
By Christina Caron,0.0,"['christina', 'caron']"
The reputations of some of the world’s most powerful investors rest on whether they can get consumers excited again about Kraft macaroni and cheese.,0.6697,"['reputation', 'world', 'powerful', 'investor', 'rest', 'whether', 'get', 'consumer', 'excited', 'kraft', 'macaroni', 'cheese']"
By Peter Eavis,0.0,"['peter', 'eavis']"
"The film and television company, which focuses on issues-oriented entertainment, has 17 nominations, just a couple of years after laying off half its staff.",0.4215,"['film', 'television', 'company', 'focus', 'entertainment', 'nomination', 'couple', 'year', 'laying', 'half', 'staff']"
By Brooks Barnes,0.0,"['brook', 'barnes']"
"Many people may receive smaller refunds this year than they have in the past, even though their tax burden was reduced. Here’s why.",-0.4404,"['many', 'people', 'receive', 'smaller', 'refund', 'past', 'even', 'though', 'tax', 'burden', 'reduced']"
By Jeff Sommer and Keith Collins,0.0,"['jeff', 'sommer', 'keith', 'collins']"
"President Trump said there was a “very, very good chance” of a trade deal with China being reached when he meets with the Chinese president in March.",0.5563,"['president', 'trump', 'good', 'chance', 'trade', 'deal', 'china', 'reached', 'meet', 'chinese', 'president', 'march']"
By Ana Swanson and Alan Rappeport,0.0,"['ana', 'swanson', 'alan', 'rappeport']"
Advertisement,0.0,[]
Advertisement,0.0,[]
The news driving the markets and the conversation. (Daily),0.0,"['news', 'driving', 'market', 'conversation', 'daily']"
The latest technology news and buzz from around the web. (Weekly),0.0,"['latest', 'technology', 'news', 'buzz', 'around', 'web', 'weekly']"
Advice and tips on the technology changing how you live. (Weekly),0.0,"['advice', 'tip', 'technology', 'changing', 'live', 'weekly']"
"Tips on retirement, paying for college, credit cards and the right way to invest. (Weekly)",0.3818,"['tip', 'retirement', 'paying', 'college', 'credit', 'card', 'right', 'way', 'invest', 'weekly']"
Advertisement,0.0,[]
Supported by,0.3182,['supported']
"Amazon may not call it home. But the city, by design and because of its allure, is increasingly a magnet for coders and companies.",0.1779,"['amazon', 'call', 'city', 'design', 'allure', 'increasingly', 'magnet', 'coder', 'company']"
By Steve Lohr,0.0,"['steve', 'lohr']"
The company is joining a stampede of high profile start-ups heading toward the public markets.,-0.4215,"['company', 'joining', 'stampede', 'high', 'profile', 'heading', 'toward', 'public', 'market']"
By Erin Griffith,0.0,"['erin', 'griffith']"
"The company had pledged to do away with the controversial practice for sexual harassment claims, but expanded it to all disputes.",-0.6486,"['company', 'pledged', 'away', 'controversial', 'practice', 'sexual', 'harassment', 'claim', 'expanded', 'dispute']"
